pub_date	title	category	venue	excerpt	authors	citation	url_slug	paper_url
2022-12-20	Dementia and the role of evidence-based guidelines in primary care – Results of a cluster randomised controlled trial	conferences	GSA Annual Scientific Meeting.	General practitioners (GPs) play a key role in the care of people with dementia (PwD). However, the potentials of evidence-based dementia guidelines in primary care remain unclear. The main objective of the present study was to examine the role of guideline-based dementia care in general practices and to evaluate the effectiveness of a tablet-based intervention aiming at improving guideline-based care. A two arm, cluster-randomized controlled trial (cRCT) with an intervention group (tablet-based intervention) and a control group (treatment as usual) was conducted from April 15, 2018, to July 31, 2021, in Berlin and the surrounding area. Primary outcome was defined as adherence to dementia guideline recommendations after 9 months. Secondary outcomes included various health outcomes assessed in PwD (e.g., quality of life). Linear Mixed Models were used to analyse cross sectional baseline data. Primary and secondary outcomes were analysed by intention-to-treat analysis and using Mixed Models. Data of N = 28 GPs and N = 91 PwD was analysed. PwD were on average 80.5 years old (SD = 6.3), 59% were female. Self-reported overall guideline adherence of GPs was on average 71% (SD = 19.4, range: 25–100). Further, lower guideline adherence was found to be significantly associated with higher numbers of patients (γ10 = − 5.58, CI = − 10.97, − 0.19, p = .04). The effectiveness of the cRCT is still under evaluation. Final results will be presented and discussed at the GSA Annual Scientific Meeting. Further, implications and conclusions of the trial will be provided.	Lech, S., O´Sullivan, J. L., Spang, R. P., Voigt-Antons, J.-N., Gellert, P. & Nordheim, J.	Lech, S., O´Sullivan, J. L., Spang, R. P., Voigt-Antons, J.-N., Gellert, P. & Nordheim, J. (2022, November). Dementia and the role of evidence-based guidelines in primary care – Results of a cluster randomised controlled trial. Paper presented at the GSA Annual Scientific Meeting. https://doi.org/10.1093/geroni/igac059.1829 	OC31	https://doi.org/10.1093/geroni/igac059.1829
2022-08-06	Making Sense of the Noise - Integrating Multiple Analyses for Stop and Trip Classification	conferences	Free and Open Source Software for Geospatial 	Mobility research is mainly concerned with understanding mobility on a higher level, including environmental factors, e.g., measuring the time out of home or tracking revisited places. This requires preprocessing the raw data obtained from GPS sensors, like clustering significant locations and distinguishing these from periods on the go. We introduce a new stop and trip detection algorithm to transform a list of position records into intervals of dwelling and transit. The system is based on geometrical analyses of the signal noise: Imperfect GPS data tends to scatter around an actual dwell position in a star-like pattern, and this imperfection is what we leverage for our classification. The system contains four independent classification methods, comparing different aspects of the geometrical properties of a given trajectory. If available, accelerometer readings can be used to improve the system’s accuracy further. To evaluate the classifier’s performance, we recorded a large dataset containing gold-standard labels and compared the classification results of our system with the results of Scikit Mobility and Moving Pandas. Our Stop Go Classifier outperforms the traditional distance/time-threshold-based systems. The described system is available as free software.	Spang, R. P., Pieper, K., Oesterle, B., Brauer, M., Haeger, C., Mümken, S., Gellert, P. & Voigt-Antons, J.-N.	Spang, R. P., Pieper, K., Oesterle, B., Brauer, M., Haeger, C., Mümken, S., Gellert, P. & Voigt-Antons, J.-N. (2022, August). Making Sense of the Noise - Integrating Multiple Analyses for Stop and Trip Classification. Paper presented at the Free and Open Source Software for Geospatial (FOSS4G 2022). Firenze, Italy. https://doi.org/10.5194/isprs-archives-XLVIII-4-W1-2022-435-2022  	OC30	 https://doi.org/10.5194/isprs-archives-XLVIII-4-W1-2022-435-2022
2022-08-06	The STAGA-Dataset: Stop and Trip Annotated GPS and Accelerometer Data of Everyday Life	conferences 	Free and Open Source Software for Geospatial	 Identifying stops and trips from raw GPS traces is a fundamental preprocessing step for most mobility research applications. Thus, ensuring the excellent accuracy of such systems is of high interest to researchers designing such analysis pipelines. While there are plenty of GPS datasets available, these usually do not provide annotations and thus cannot be used for benchmarking stop/trip classifiers easily. This manuscript introduces a GPS & accelerometer dataset, including accurate stop/trip annotations. It contains 122,808 GPS samples as one continuous trajectory, spanning over 126 days. The recorded time frame includes working days, vacations, travelling, everyday life and all regular modes of transportation. During recording, a detailed mobility diary was conducted to capture each dwelling period’s exact beginning and end. The position and diary data combined contain 78,900 labelled stops and 43,908 labelled trips. This serves as ground truth for stop/trip classification algorithms to test existing tools or develop new analysis methods. The introduced dataset is freely available under a CC-By Attribution 4.0 International license, the annotation tool under the BSD 3-Clause license.	Spang, R. P., Pieper, K., Oesterle, B., Brauer, M., Haeger, C., Mümken, S., Gellert, P. & Voigt-Antons, J.-N.	Spang, R. P., Pieper, K., Oesterle, B., Brauer, M., Haeger, C., Mümken, S., Gellert, P. & Voigt-Antons, J.-N. (2022, August). The STAGA-Dataset: Stop and Trip Annotated GPS and Accelerometer Data of Everyday Life. Paper presented at the Free and Open Source Software for Geospatial (FOSS4G 2022). Firenze, Italy. https://doi.org/10.5194/isprs-archives-XLVIII-4-W1-2022-443-2022	OC29	https://doi.org/10.5194/isprs-archives-XLVIII-4-W1-2022-443-2022
2022-11-24	ColorTable: Manipulating Tasting Experiences, Impact of Light Color on Food Flavor Perception	conferences	International Conference on Human-Computer Interaction	Multi-sensory perception of taste and flavour is one of the more complex perceptional experiences. The taste itself in food can be perceived differently by its presentation and therefore, flavor perception can be manipulated. ColorTable is a dining table with a lighting system based on Philips Hue Wireless Lighting System. The table can illuminate dishes with thousands of various colors. In this paper, we examine if different light colors of ColorTable influence the perception of taste and the visual appearance of food. We show that food experience and taste perception is changed by different colors emitted by ColorTable. As food items, we choose sweet and salted popcorn and more complex flavored industrial produced Black Forest Cake. Based on a qualitative pretest with participants, we selected the light colors for the food items. Participants selected the best and worse matching light colors for both items to be used. As a result, the cake was illuminated in the experiment with pink and orange light color and sweet and salty popcorn with white and blue light color in a neutral light lab environment. The overall flavor of the cake was significantly higher with pink light color than with orange light color. A similar result was persistent for sweet popcorn, which was rated better when consumed with blue light color than with white light color. We conclude that the perceived taste and visual appeal of food can be altered with ColorTable. Objectively same quality food can be served tastier and improve the food experience, not only through the taste and smell of food itself but also by its presentation and representation. This approach can enhance the tasting experience and on the long run probably also enable a better understanding sense of smell and taste for food experiences.	Burkert, P., Schaufler, B. & Voigt-Antons, J.-N.	Burkert, P., Schaufler, B. & Voigt-Antons, J.-N. (2022, June). ColorTable: Manipulating Tasting Experiences, Impact of Light Color on Food Flavor Perception. Poster presented at the International Conference on Human-Computer Interaction (HCII 2022). Virtual event. https://doi.org/10.1007/978-3-031-19679-9_75	OC28	https://doi.org/10.1007/978-3-031-19679-9_75
2022-06-16	Reconstruction and Physiological Basis of Samsung’s Galaxy Watch Stress Score	conferences	International Conference on Human-Computer Interaction. Virtual event. 	The detection and avoidance of negative stress are worthwhile endeavors from economic, individual, and public health perspectives. At the same time, the proliferation of wearables promises monitoring of physiological characteristics continuously and at a low cost. However, existing stress tracking solutions use proprietary methodology when operationalizing physiological measurements into abstract stress measures and remain vague on the implementation details.We investigated the stress measuring capabilities of the Samsung Galaxy Watch Active2 smartwatch, as it was one of the first wearables to be advertised for its stress score functionality. Forty-five participants were exposed to cognitive load under time pressure in a randomized controlled trial. The smartwatch recorded stress scores during the experiment, and an ECG was used to monitor cardiac activity. The latter allowed us to record individual stress reactions through different heart rate variability measures (HRV). Subjective perception of the workload was reported using the NASA Task Load Index questionnaire. The smartwatch primarily relies on heart rate (bpm) to derive its stress metrics. We were able to reconstruct Samsung’s stress score closely; a random forest regressor based on five features models the smartwatch’s stress score with a significant coefficient of determination. However, the physiological responses indicate a sub-optimal induction of cognitive workload through the chosen mental arithmetic task. Smartphone manufacturers are eager to advertise stress monitoring features but often fail to define what exactly these are doing. Moreover, while the literature provides a body of evidence for measuring short-term mental stress through HRV metrics, the smartwatch we investigated primarily relies on plain heart rate readings to determine the mental state of its users. This could indicate a lack of scientific backing and should be considered when choosing a valid and reliable tool for stress monitoring	Spang, R. P., Machačík, P., Pieper, K., Vergari, M. & Voigt-Antons, J.-N. 	Spang, R. P., Machačík, P., Pieper, K., Vergari, M. & Voigt-Antons, J.-N. (2022, June). Reconstruction and Physiological Basis of Samsung’s Galaxy Watch Stress Score. Poster presented at the internationalConference on the Human-Computer Interaction. Virtual event. https://doi.org/10.1007/978-3-031-06394-7_56	OC27	https://doi.org/10.1007/978-3-031-06394-7_56
2022-05-29	Towards Improvement of UX Using Gamification for Public Artistic and Historical Artifacts in AR	conferences	International Conference on Human-Computer Interaction. Virtual event	Recently, Augmented Reality (AR) applications have emerged as a powerful tool to empower users in touristic use cases, for example, by recreating digital representations of lost or difficult accessible artifacts. More emphasis has been put on researching possible solutions for tourism with AR technology. As part of such a research project, an AR touristic experience was designed to enhance historical artifacts, promote surroundings exploration, and study how to improve the User Experience (UX). This resulted in developing an engaging and interactive cross-platform AR mobile application. The final application includes multiple gamified reward systems, such as collecting points for each artistic/historical spot visited. Users’ available time while visiting or exploring was also considered in the design of the experience, so the option to choose between complete and short routes was offered. Following the intended route was supported by instructing the users to collect a sequence of AR coins placed based on GPS functionalities. Despite some limitations, especially given by the GPS feature used to support route navigation, the analysis showed that the developed AR application was evaluated as very good in terms of usability score. This technical limitation was more evident in users that played the experience with old-generation smartphones. The assessment of the developed application has concluded that the attention paid to features, content, and duration of the activity has a positive impact, succeeding both in terms of product results and users’ satisfaction.	Vergari, M., Kojić, T., Hillmann, S., Möller, S. & Voigt-Antons, J.-N.	Vergari, M., Kojić, T., Hillmann, S., Möller, S. & Voigt-Antons, J.-N. (2022, June). Towards Improvement of UX using Gamification for Public Artistic and Historical Artefacts in AR. Paper presented at the International Conference on Human-Computer Interaction. Virtual event. https://doi.org/10.1007/978-3-031-06015-1_10 	OC26	https://doi.org/10.1007/978-3-031-06015-1_10
2022-06-16	Assessing User Experience of Text Readability with Eye Tracking in Virtual Reality	conferences	International conference on Human-Computer Interaction	Virtual Reality (VR) technology is mostly used in gaming, videos, engineering applications, and training simulators. One thing which is shared among all of them is the necessity to display text. Text reading experience is not always in focus for VR systems because of limited hardware capabilities, lack of standardization, user interface (UI) design flaws, and physical design of Head-Mounted Displays (HMDs). With this paper, key variables from the UI design side were researched that can improve text reading user experience in VR. Therefore four important points for reading in VR application were selected to be focused on: 1) Difference in canvas type (flat/curved), 2) Contrast on virtual scene (light/dark), 3) Number of columns in layout (1 column/2 column/3 column) 4) Text distance from the subject (1.5 m/6.5 m). For a user study a VR app for Oculus Quest was developed, enabling the possibility to display text while varying some of the features important for readability in VR. This user experiment has shown parameters that are important for text reading experience in VR. Specifically, subjects performed very well when the text was on a 6.5-meter distance from the subject with font size 22pt, on a flat canvas with one column layout. When it comes to physiological variables, the conditions measurements were behaving similarly, as all of the selected parameters were in line with the design guidelines. Therefore, selection on final settings should be more oriented towards user experience and preferences.	Kojić, T., Vergari, M., Möller, S. & Voigt-Antons, J.-N. 	Kojić, T., Vergari, M., Möller, S. & Voigt-Antons, J.-N. (2022, June). Using Eye Tracking for Assessing User Experience of Text Readability in Virtual Reality. Paper presented at the International Conference on Human-Computer Interaction. Virtual event. https://doi.org/10.1007/978-3-031-05939-1_13 	OC25	https://doi.org/10.1007/978-3-031-05939-1_13
2021-10-08	Nutzung GPS-basierter Bewegungsdaten im Längsschnitt zur Evaluation am Beispiel der MOBILE-Intervention zur Förderung außerhäuslicher Mobilität alter Menschen	conferences	20. Deutschen Kongress für Versorgungsforschung 	Hintergrund/Fragestellung/Problem: Außerhäusliche Mobilität ist ein wichtiger Faktor für ein gesundes Älterwerden, soziale Partizipation und Nutzung gesundheitlicher Versorgungsstrukturen. Aktuelle Studien aus der Alternsforschung beschäftigen sich mit der Erfassung und Auswertung GPS-basierter Bewegungsdaten, um den Zusammenhang des außerhäuslichen Bewegungsverhaltens mit physischer und mentaler Gesundheit zu analysieren. Hierbei wir oft ein Querschnittsdesign verwendet. Wie kann eine Evaluation einer Hausbesuchsintervention zur Förderung außerhäuslicher Mobilität alter Menschen im ländlichen Raum unter Einbeziehung neuer konsolidierter Standards zur Erfassung GPS-basierter Bewegungsdaten im Längsschnitt-Design ausgeführt werden? Lösungen und Lösungsvorschläge: Den Teilnehmer:innen der MOBILE-Studie wird ein Smartphone mit einer von der TU Berlin entwickelten App zur Erfassung GPS-basierter Bewegungsdaten ausgehändigt. Dieses erhebt außerhäusliche Bewegungsdaten für jeweils sieben Tage zur Baseline (T0) nach 4 Wochen (T1) und nach 3 Monaten (T3). Nach wissenschaftlichen konsolidierten Standards entwickelte Algorithmen bestimmen Kerncharakteristiken der außerhäuslichen Mobilität. Dies sind z.B. Lebensraummaße (Convex-Hull) oder andere Raum-Zeitparameter (z.B. Minuten außerhalb der Wohnung pro Tag) an deren Veränderung zwischen den Messzeitpunkten der Einfluss der Hausbesuchsintervention evaluiert wird. Schlussfolgerung/Diskussion/Lessons Learned: Die vorgeschlagene Lösung wird bezüglich ihrer Gebrauchstauglichkeit als auch der technischeren Präzision evaluiert. Dabei wird ein besonderes Augenmerk auf die privatsphärengerechte Umsetzung der Aufzeichnung von Bewegungsdaten gelegt. Hemmnisse bei der Nutzung neuer Technologien alter Menschen müssen vor und während der Datenerhebung berücksichtigt und mit transparenten und leicht verständlichen Erklärungen versehen werden. Weitere Nutzungsmöglichkeiten der GPS-Technologie in der Versorgungsforschung (z.B. adäquate Behandlungsplanung, Zieldefinition und Evaluation) sind zu diskutieren.	Mümken, S., Spang, R. P., Voigt-Antons, J.-N., Ackermann, C., Dräger, D. & Gellert, P. 	Mümken, S., Spang, R. P., Voigt-Antons, J.-N., Ackermann, C., Dräger, D. & Gellert, P. (2021, October). Nutzung GPS-basierter Bewegungsdaten im Längsschnitt zur Evaluation am Beispiel der MOBILE-Intervention zur Förderung außerhäuslicher Mobilität alter Menschen. Paper presented at 20. Deutschen Kongress für Versorgungsforschung (20. DKVF DIGITAL). Weimar, Germany, online. https://doi.org/10.3205/21dkvf414	OC24	https://doi.org/10.3205/21dkvf414
2021-07-03	Influence of Visualisation Design of Data Streams on User Experience in Virtual Reality	conferences	International Conference on Human-Computer Interaction	The continuous growth in technology has brought some revolutionary changes in various domains, resulting in considerable data accumulation. Although traditional segregation and displaying data might still be possible, it may be difficult for users to extract the quintessence from them. Data is one of the most practical terms, irrespective of its origin or time, and it does have an interesting story to convey. There is a need for the data to be presented more innovatively, so that obscure and complex data can be comprehended easily. Still, it all may come down to good storytelling in many cases and enabling people to connect with the data. With this research study, we leverage virtual reality concepts to compare two techniques to visualise data - traditionally numerical and creative. The aim is to bring data into virtual reality to help one interact and visualise data in a three-dimensional environment, thereby adding more fun and compelling ways to analyse and evaluate. With this research, we would like to devise various design paradigms that could be used to display or represent data in a virtual environment. Having two different virtual environments representing the office and nature, users (N = 19) of the user study had to evaluate if they could recognise the connection between numerical and creative visualisation. Interestingly, users have reported a higher arousal intensity (measure by SAM questionnaire) when the environment and the expected visualisation are not matching. Further on, results suggest that the different kind of visualisation can be more effective and can be used for future VR applications.	Kojić, T., Vergari, M., Thangaraj, R., Braune, M. & Voigt-Antons, J.-N.	Kojić, T., Vergari, M., Thangaraj, R., Braune, M. & Voigt-Antons, J.-N. (2021, July). Influence of Visualisation Design of Data Streams on User Experience in Virtual Reality. Paper presented at the International Conference on Human-Computer Interaction. Washington DC, USA. https://doi.org/10.1007/978-3-030-78642-7_36	OC23	https://doi.org/10.1007/978-3-030-78642-7_36
2021-07-03	Automatic Recognition of Experienced Emotional State from Body Movement	conferences	International Conference on Human Computer Interaction	Although body movement carries information about a person’s emotional state, this modality is not widely used in automatic emotion measurement systems. With this paper, we address the question of the automatic recognition of a person’s affective state by analyzing the way a person moves. We present the approach which was used to build a classifier of experienced, non-acted emotions. To collect the data to train and validate the classifier, a controlled laboratory study was conducted. During the study, the music mood induction procedure was used to evoke different emotions in the participants. The participant’s movement was recorded using a depth sensor, two accelerometers, and two electromyography sensors. An accuracy of 43% was achieved to recognize four emotion classes, corresponding to four quadrants of the valence-arousal space. For the participants with lower dance or movement proficiency, recognition was more accurate. The same was discovered for the participants with higher comfort levels of moving in front of a camera. The findings show the potential for the automatic analysis of a person’s body movements to gather information about an affective state.	Voigt-Antons, J.-N., Devaikin, P. & Kojić, T.	  Voigt-Antons, J.-N., Devaikin, P. & Kojić, T. (2021, July). Automatic Recognition of Experienced Emotional State from Body Movement. Paper presented at the International Conference on Human Computer Interaction. Washington DC, USA. https://doi.org/10.1007/978-3-030-78462-1_49	OC22	https://doi.org/10.1007/978-3-030-78462-1_49
2021-07-03	DemSelf, A Mobile App for Self-administered Touch-Based Cognitive Screening: Participatory Design with Stakeholders	conferences	International Conference on Human-Computer Interaction	Early detection of mild cognitive impairment and dementia is vital as many therapeutic interventions are particularly effective at an early stage. A self-administered touch-based cognitive screening instrument, called DemSelf, was developed by adapting an examiner-administered paper-based instrument, the Quick Mild Cognitive Impairment (Qmci) screen. We conducted five semi-structured expert interviews including a think-aloud phase to evaluate usability problems. The extent to which the characteristics of the original subtests change by the adaption, as well as the conditions and appropriate context for practical application, were also in question. The participants had expertise in the domain of usability and human-machine interaction and/or in the domain of dementia and neuropsychological assessment. Participants identified usability issues in all components of the DemSelf prototype. For example, confirmation of answers was not consistent across subtests. Answers were sometimes logged directly when a button is tapped and cannot be corrected. This can lead to frustration and bias in test results, especially for people with vision or motor impairments. The direct adoption of time limits from the original paper-based instrument or the simultaneous verbal and textual item presentation also caused usability problems. DemSelf is a different test than Qmci and needs to be re-validated. Visual recognition instead of a free verbal recall is one of the main differences. Reading skill level seems to be an important confounding variable. Participants would generally prefer if the test is conducted in a medical office rather than at a patient’s home so that someone is present for support and the result can be discussed directly	Burghart, M., O´Sullivan, J. L., Spang, R. & Voigt-Antons, J.-N.	Burghart, M., O´Sullivan, J. L., Spang, R. & Voigt-Antons, J.-N. (2021, July). DemSelf, a Mobile App for Self-Administered Touch-Based Cognitive Screening: Participatory Design with Stakeholders. Paper presented at the International Conference on Human-Computer Interaction. Washington DC, USA. https://doi.org/10.1007/978-3-030-78111-8_13	OC21	https://doi.org/10.1007/978-3-030-78111-8_13
2021-07-03	User Experience of Connected Services in Cars	conferences	International Conference on Human-Computer Interaction	Connected Services are innovative, mostly web-based features of state-of-the-art cars that offer the user a broad range of entertainment, communication, or navigation functionalities. The trend towards connectivity and the accompanying customer expectations can be seen as one of the driving forces for the automotive industry’s rapid transformation. Car manufacturers can achieve a competitive advantage only through an extensive service portfolio coupled with great user experience, which is expressed through the fulfillment of underlying customer needs. In this paper, a scoring model for evaluating the user experience of Connected Services based on need structures was designed and tested on ten different cars. A general impression of the user experience can be drawn by focusing on need structures. In the future, this can be translated into product requirements which may lead to more satisfied customers.	Ganser, K., Kojić, T. & Voigt-Antons, J.-N. 	 Ganser, K., Kojić, T. & Voigt-Antons, J.-N. (2021, July). User Experience of Connected Services in Cars. Paper presented at the International Conference on Human-Computer Interaction. Washington DC, USA. https://doi.org/10.1007/978-3-030-78645-8_29	OC20	https://doi.org/10.1007/978-3-030-78645-8_29
2021-02-01	Ambulante Versorgung von Menschen mit Demenz in Berlin und Umgebung - Querschnittsdaten aus der DemTab-Studie	conferences	2. Charité Versorgungsforschungskongress	***Abstract***	Lech, S., O’Sullivan, J. L., Voigt-Antons, J.-N., Greinacher, R., Gellert, P., Kuhlmey, A. & Nordheim, J. 	 Lech, S., O’Sullivan, J. L., Voigt-Antons, J.-N., Greinacher, R., Gellert, P., Kuhlmey, A. & Nordheim, J. (2021, February). Ambulante Versorgung von Menschen mit Demenz in Berlin und Umgebung - Querschnittsdaten aus der DemTab-Studie. Abstract presented at the 2. Charité Versorgungsforschungskongress. Berlin, Germany	OC19	***Url***
2020-11-01	DemTab – Tabletgestützte ambulante Versorgung von Menschen mit Demenz: Leitlinienbasierte Behandlungsplanung, individuelles Krankheitsmanagement und Vernetzung	conferences 	Online-Symposium des Fachausschuss „Alter und Technik“ der Deutschen Gesellschaft für Gerontologie und Geriatrie	***Abstract***	O’Sullivan, J. L., Lech, S., Voigt-Antons, J.-N., Greinacher, R., Gellert, P., Kuhlmey, A. & Nordheim, J.	O’Sullivan, J. L., Lech, S., Voigt-Antons, J.-N., Greinacher, R., Gellert, P., Kuhlmey, A. & Nordheim, J. (2020, November). DemTab – Tabletgestützte ambulante Versorgung von Menschen mit Demenz: Leitlinienbasierte Behandlungsplanung, individuelles Krankheitsmanagement und Vernetzung. Abstract presented at the Online-Symposium des Fachausschuss „Alter und Technik“ der Deutschen Gesellschaft für Gerontologie und Geriatrie (DGGG) "COVID-19 als <Brennglas>: Was wir aus der Krise zum Thema Altern und Digitalisierung lernen können“, virtual event.	OC18	***Url***
2020-11-01	User-Centered Design of a Multimodal Training App for People with Aphasia	conferences	Annual Convention of the American Speech-Language-Hearing Association	***Abstract***	Schatz, R., Kim, E. S., Bieber, A.-M., Bieg, T., Greinacher, R., Laird, L., Mildner, P., Neureiter, K., Rochon, E., Möller, S. & Voigt-Antons, J.-N. 	 Schatz, R., Kim, E. S., Bieber, A.-M., Bieg, T., Greinacher, R., Laird, L., Mildner, P., Neureiter, K., Rochon, E., Möller, S. & Voigt-Antons, J.-N. (2020, November). 12170: User-Centered Design of a Multimodal Training App for People with Aphasia. Proposal accepted at the Annual Convention of the American Speech-Language-Hearing Association, San Diego, CA (Convention canceled).	OC17	***Url***
2020-07-10	Predicting Tap Locations on Touch Screens in the Field Using Accelerometer and Gyroscope Sensor Readings	conferences	International Conference on Human-Computer Interaction	Research has shown that the location of touch screen taps on modern smartphones and tablet computers can be identified based on sensor recordings from the device’s accelerometer and gyroscope. This security threat implies that an attacker could launch a background process on the mobile device and send the motion sensor readings to a third party vendor for further analysis. Even though the location inference is a non-trivial task requiring machine learning algorithms in order to predict the tap location, previous research was able to show that PINs and passwords of users could be successfully obtained. However, as the tap location inference was only shown for taps generated in a controlled setting not reflecting the environment users naturally engage with their smartphones, the attempts in this paper bridge this gap. We propose TapSensing, a data acquisition system designed to collect touch screen tap event information with corresponding accelerometer and gyroscope readings. Having performed a data acquisition study with 27 participants and 3 different iPhone models, a total of 25,000 labeled taps could be acquired from a laboratory and field environment enabling a direct comparison of both settings. The overall findings show that tap location inference is generally possible for data acquired in the field, hence, with a performance reduction of approximately 20% when comparing both environments. As the tap inference has therefore been shown for a more realistic data set, this work shows that smartphone motion sensors could potentially be used to comprise the user’s privacy in any surrounding user’s interact with the devices.	Schmitt, E. & Voigt-Antons, J.-N.	Schmitt, E. & Voigt-Antons, J.-N. (2020, July). Predicting tap locations on touch screens in the field using accelerometer and gyroscope sensor readings. Paper presented at the International Conference on Human-Computer Interaction (pp. 1-10). Springer, Cham. https://doi.org/10.1007/978-3-030-50309-3_43 	OC16	https://doi.org/10.1007/978-3-030-50309-3_43
2020-07-10	Accuracy Assessment of ARKit 2 Based Gaze Estimation	conferences	International Conference on Human-Computer Interaction	With the growing amount of mobile application usage, assuring a high quality of experience became more and more important. Besides traditional subjective methods to test and prototype new developments, eye tracking is a prominent tool to assess quality and UX of a software product. Although portable eye trackers exist, the technology is still mostly associated with expensive laboratory equipment. To change that and to run quick and cheap eye-tracking studies in the field, attempts have been made to turn everyday hardware like smartphone cameras and webcams into eye trackers. This study explores the possibility of using a standard library of iOS to tackle the vast technical complexity usually coming with such approaches. The accuracy of an eye-tracking system purely based on the ARKit APIs of iOS is evaluated in two user studies (N = 9 & N = 8). The results indicate that an ARKit based gaze tracker provides comparable performance in terms of accuracy (, or 1.44 cm on screen), while at the same time, it uses far fewer hardware resources and provides a higher sample-rate than any other smartphone eye tracker. Especially the easy to use API is the main advantage over the technical complex systems which rely on their own image analysis for gaze estimation. Privacy implications are discussed.	Greinacher, R. & Voigt-Antons, J.-N. 	  Greinacher, R. & Voigt-Antons, J.-N. (2020, July). Accuracy Assessment of ARKit 2Based Gaze Estimation. Paper presented at the International Conference on Human-Computer Interaction (pp. 1–10). Springer, Cham. https://doi.org/10.1007/978-3-030-49059-1_32	OC15	  https://doi.org/10.1007/978-3-030-49059-1_32
2020-02-01	DemTab – Tablet-basierte ambulante Versorgung von Menschen mit Demenz: eine cluster-randomisierte kontrollierte Studie	conferences	IfG Jahrestagung "Wohnen und Gesundheit im Alter", Vechta, Germany.	***Abstract***	O’Sullivan, J. L., Lech, S., Gellert, P., Voigt-Antons, J.-N., Greinacher, R., Möller, S. Kuhlmey, A. & Nordheim, J.	O’Sullivan, J. L., Lech, S., Gellert, P., Voigt-Antons, J.-N., Greinacher, R., Möller, S. Kuhlmey, A. & Nordheim, J. (2020, February). DemTab – Tablet-basierte ambulante Versorgung von Menschen mit Demenz: eine cluster-randomisierte kontrollierte Studie. Paper presented at the IfG Jahrestagung "Wohnen und Gesundheit im Alter", Vechta, Germany.	OC14	***Url***
2019-09-01	Informations- und Kommunikationstechnologien in der Versorgung von Menschen mit Demenz	conferences	Fachtagung der Sektionen III und IV der Deutschen Gesellschaft für Gerontologie und Geriatrie	***Abstract***	O‘Sullivan, J., Nordheim, J., Lech, S., Voigt-Antons, J.-N., J., Gellert, P., & Kuhlmey, A.	O‘Sullivan, J., Nordheim, J., Lech, S., Voigt-Antons, J.-N., J., Gellert, P., & Kuhlmey, A. (2019, September). Informations- und Kommunikationstechnologien in der Versorgung von Menschen mit Demenz. Vortrag auf der Fachtagung der Sektionen III und IV der Deutschen Gesellschaft für Gerontologie und Geriatrie, Berlin, DE.	OC13	***Url***
2019-05-01	Tablet-based Outpatient Care of People with Dementia: A Qualitative Feasibility Study	conferences	 International Association of Gerontology and Geriatrics European Region Congress	***Abstract***	Lech, S., Supplieth J., O‘Sullivan, J. L., Voigt-Antons, J.-N., J., Gellert, P., Kuhlmey, A. & Nordheim, J.	Lech, S., Supplieth J., O‘Sullivan, J. L., Voigt-Antons, J.-N., J., Gellert, P., Kuhlmey, A. & Nordheim, J. (2019, Mai). Tablet-based Outpatient Care of People with Dementia: A Qualitative Feasibility Study. Poster presented at the International Association of Gerontology and Geriatrics European Region Congress, Gothenburg, SWE.	OC12	***Url***
2018-10-01	Tablet-based outpatient care for people with dementia: Guideline-based treatment planning, personalized disease management and network-based care	conferences	14th International Congress of the European Geriatric Medicine Society	***Abstract***	Lech, S., O’Sullivan-Solte, J., Voigt-Antons, J.-N., Gellert, P. & Nordheim, J.	Lech, S.,O’Sullivan-Solte, J., Voigt-Antons, J.-N., Gellert, P. & Nordheim, J. (2018, October). Tablet-based outpatient care for people with dementia: Guideline-based treatment planning, personalized disease management and network-based care. Poster presented at the 14th International  Congress of the European Geriatric Medicine Society (EuGMS), Berlin, Germany.	OC11	***Url***
2018-09-01	Tabletgestützte ambulante Versorgung von Menschen mit Demenz.	conferences	Kongress der Deutschen Gesellschaft für Gerontologie und Geriatrie	***Abstract***	Lech, S., Nordheim, J., Gellert, P., O’Sullivan-Solte, J. & Voigt-Antons, J.-N.	Lech, S., Nordheim, J., Gellert, P., O’Sullivan-Solte, J. & Voigt-Antons, J.-N. (2018, September). Tabletgestützte ambulante Versorgung von Menschen mit Demenz. Paper presented at the Kongress der Deutschen Gesellschaft für Gerontologie und Geriatrie, Köln, Germany.	OC10	***Url***
2017-07-01	Tablet-based intervention for Nursing Home Residents with Dementia: A cluster RCT	conferences	21th World Congress of Gerontology and Geriatrics	***Abstract***	Nordheim, J., O’Sullivan, J., Gellert, P., Arndt, S., Kuhlmey, A. & Antons, J.-N.	Nordheim, J., O’Sullivan, J., Gellert, P., Arndt, S., Kuhlmey, A. & Antons, J.-N. (2017, July). Tablet-based intervention for Nursing Home Residents with Dementia: A cluster RCT. Paper presented at the 21th World Congress of Gerontology and Geriatrics. International Association of Gerontological Societies (IAGG 2017), San Francisco, USA.	OC9	***Url***
